Date,Times,SMP
20141204,23h,144.91
20141205,23h,148.67
20141206,23h,143.13
20141207,23h,142.67
20141208,23h,145.64
20141209,23h,149.14
20141210,23h,145.9
20141211,23h,143.86
20141212,23h,143.91
20141213,23h,143.66
20141214,23h,140.35
20141215,23h,143.64
20141216,23h,145.52
20141217,23h,143.62
20141218,23h,144.71
20141219,23h,144.67
20141220,23h,143.13
20141221,23h,141.48
20141222,23h,142.6
20141223,23h,142.46
20141224,23h,143.08
20141225,23h,142.78
20141226,23h,146.57
20141227,23h,143.13
20141228,23h,139.59
20141229,23h,143.25
20141230,23h,143.03
20141231,23h,139.73
20150101,23h,133.73
20150102,23h,144.47
20150103,23h,136.95
20150104,23h,137.72
20150105,23h,139.9
20150106,23h,142.91
20150107,23h,139.21
20150108,23h,140.73
20150109,23h,142.09
20150110,23h,142.67
20150111,23h,136.91
20150112,23h,145.48
20150113,23h,144.47
20150114,23h,141.18
20150115,23h,142.12
20150116,23h,140.68
20150117,23h,138.89
20150118,23h,137.32
20150119,23h,140.93
20150120,23h,143.09
20150121,23h,141.64
20150122,23h,140.69
20150123,23h,141.79
20150124,23h,139.44
20150125,23h,134.17
20150126,23h,141.79
20150127,23h,144.18
20150128,23h,139.48
20150129,23h,142.57
20150130,23h,144.47
20150131,23h,140.23
20150201,23h,122.72
20150202,23h,128.06
20150203,23h,127.74
20150204,23h,127.82
20150205,23h,128.54
20150206,23h,127.78
20150207,23h,126.22
20150208,23h,125.15
20150209,23h,131.25
20150210,23h,127.8
20150211,23h,127.9
20150212,23h,127.71
20150213,23h,128.1
20150214,23h,127.83
20150215,23h,122.63
20150216,23h,125.66
20150217,23h,123.16
20150218,23h,119.47
20150219,23h,120.32
20150220,23h,117.56
20150221,23h,119.72
20150222,23h,124.02
20150223,23h,126.84
20150224,23h,127.6
20150225,23h,127.6
20150226,23h,127.65
20150227,23h,126.13
20150228,23h,123.61
20150301,23h,116.42
20150302,23h,123.99
20150303,23h,119.43
20150304,23h,119.37
20150305,23h,119.75
20150306,23h,122.37
20150307,23h,120.59
20150308,23h,117.64
20150309,23h,122.85
20150310,23h,122.74
20150311,23h,120.76
20150312,23h,120.85
20150313,23h,121.08
20150314,23h,120.59
20150315,23h,116.69
20150316,23h,121.36
20150317,23h,119.38
20150318,23h,119.87
20150319,23h,119.1
20150320,23h,120.64
20150321,23h,114.97
20150322,23h,114.61
20150323,23h,119.33
20150324,23h,119.12
20150325,23h,118.63
20150326,23h,118.47
20150327,23h,118.46
20150328,23h,116.67
20150329,23h,114.23
20150330,23h,118.57
20150331,23h,117.62
20150401,23h,104.72
20150402,23h,104.9
20150403,23h,105.1
20150404,23h,104.3
20150405,23h,101.25
20150406,23h,105.91
20150407,23h,105.54
20150408,23h,105.18
20150409,23h,105.66
20150410,23h,105.77
20150411,23h,106.69
20150412,23h,104.02
20150413,23h,104.85
20150414,23h,105.14
20150415,23h,103.69
20150416,23h,103.29
20150417,23h,103.69
20150418,23h,103.59
20150419,23h,102.77
20150420,23h,104.98
20150421,23h,104.93
20150422,23h,103.88
20150423,23h,103.72
20150424,23h,103.78
20150425,23h,101.08
20150426,23h,100.42
20150427,23h,101.94
20150428,23h,103.39
20150429,23h,103.66
20150430,23h,103.57
20150501,23h,94.57
20150502,23h,95.09
20150503,23h,93.95
20150504,23h,97.61
20150505,23h,96.49
20150506,23h,98.64
20150507,23h,97.64
20150508,23h,97.78
20150509,23h,98.44
20150510,23h,93.64
20150511,23h,99.31
20150512,23h,97.35
20150513,23h,97.67
20150514,23h,98.78
20150515,23h,97.44
20150516,23h,100.45
20150517,23h,95.75
20150518,23h,98.71
20150519,23h,97.38
20150520,23h,97.45
20150521,23h,97.22
20150522,23h,97.69
20150523,23h,97.61
20150524,23h,100.28
20150525,23h,95.83
20150526,23h,98.66
20150527,23h,101.52
20150528,23h,98.63
20150529,23h,102.17
20150530,23h,94.88
20150531,23h,95.08
20150601,23h,88.64
20150602,23h,86.88
20150603,23h,86.85
20150604,23h,86.94
20150605,23h,86.89
20150606,23h,83.61
20150607,23h,83.62
20150608,23h,86.97
20150609,23h,85.4
20150610,23h,85.44
20150611,23h,85.35
20150612,23h,85.87
20150613,23h,84.12
20150614,23h,83.29
20150615,23h,85.41
20150616,23h,85.68
20150617,23h,85.86
20150618,23h,85.56
20150619,23h,84.9
20150620,23h,86.38
20150621,23h,86.25
20150622,23h,85.44
20150623,23h,84.66
20150624,23h,85.68
20150625,23h,84.8
20150626,23h,83.96
20150627,23h,82.89
20150628,23h,82.64
20150629,23h,83.52
20150630,23h,83.6
20150701,23h,83.32
20150702,23h,83.34
20150703,23h,83.3
20150704,23h,81.53
20150705,23h,82.44
20150706,23h,82.88
20150707,23h,83.35
20150708,23h,82.58
20150709,23h,83.33
20150710,23h,84.11
20150711,23h,83.2
20150712,23h,81.31
20150713,23h,83.33
20150714,23h,83.84
20150715,23h,83.37
20150716,23h,83.76
20150717,23h,83.35
20150718,23h,82.68
20150719,23h,82.98
20150720,23h,85.35
20150721,23h,83.86
20150722,23h,83.93
20150723,23h,83.88
20150724,23h,85.18
20150725,23h,84.52
20150726,23h,83.35
20150727,23h,85.27
20150728,23h,85.48
20150729,23h,84.67
20150730,23h,85.29
20150731,23h,86.75
20150801,23h,86.94
20150802,23h,87.04
20150803,23h,86.93
20150804,23h,87.03
20150805,23h,87.68
20150806,23h,88.54
20150807,23h,89.89
20150808,23h,89.79
20150809,23h,90.45
20150810,23h,92.35
20150811,23h,89.82
20150812,23h,89.82
20150813,23h,89.77
20150814,23h,90.23
20150815,23h,89.5
20150816,23h,90.38
20150817,23h,89.77
20150818,23h,89.71
20150819,23h,89.81
20150820,23h,90.82
20150821,23h,91.03
20150822,23h,92.08
20150823,23h,91.69
20150824,23h,89.83
20150825,23h,89.13
20150826,23h,89.09
20150827,23h,89.19
20150828,23h,88.94
20150829,23h,90.92
20150830,23h,88.91
20150831,23h,87.6
20150901,23h,94.08
20150902,23h,93.89
20150903,23h,94.29
20150904,23h,94.3
20150905,23h,98.15
20150906,23h,96.53
20150907,23h,94.84
20150908,23h,94.26
20150909,23h,94.94
20150910,23h,95.09
20150911,23h,96.98
20150912,23h,97.14
20150913,23h,96.25
20150914,23h,94.28
20150915,23h,94.19
20150916,23h,93.81
20150917,23h,94.88
20150918,23h,94.24
20150919,23h,93.78
20150920,23h,93.23
20150921,23h,92.88
20150922,23h,94.26
20150923,23h,94.15
20150924,23h,94.12
20150925,23h,93.45
20150926,23h,64.67
20150927,23h,39.37
20150928,23h,70.14
20150929,23h,92.2
20150930,23h,94.21
20151001,23h,97.74
20151002,23h,99.23
20151003,23h,97.8
20151004,23h,95.45
20151005,23h,99.01
20151006,23h,97.35
20151007,23h,97.69
20151008,23h,98.44
20151009,23h,98.4
20151010,23h,98.32
20151011,23h,97.51
20151012,23h,99.76
20151013,23h,100.36
20151014,23h,99.9
20151015,23h,99.92
20151016,23h,100.24
20151017,23h,98.2
20151018,23h,95.99
20151019,23h,100.0
20151020,23h,101.22
20151021,23h,99.49
20151022,23h,99.65
20151023,23h,100.25
20151024,23h,96.51
20151025,23h,94.52
20151026,23h,97.82
20151027,23h,96.92
20151028,23h,96.72
20151029,23h,96.89
20151030,23h,99.56
20151031,23h,96.78
20151101,23h,91.53
20151102,23h,95.17
20151103,23h,95.55
20151104,23h,95.38
20151105,23h,95.99
20151106,23h,95.89
20151107,23h,95.68
20151108,23h,91.35
20151109,23h,95.23
20151110,23h,95.83
20151111,23h,95.82
20151112,23h,95.02
20151113,23h,95.01
20151114,23h,91.6
20151115,23h,91.57
20151116,23h,95.52
20151117,23h,95.1
20151118,23h,95.86
20151119,23h,96.1
20151120,23h,96.04
20151121,23h,94.03
20151122,23h,91.93
20151123,23h,95.02
20151124,23h,98.89
20151125,23h,95.54
20151126,23h,96.41
20151127,23h,95.6
20151128,23h,96.13
20151129,23h,95.57
20151130,23h,94.38
20151201,23h,94.77
20151202,23h,93.49
20151203,23h,94.76
20151204,23h,97.33
20151205,23h,98.34
20151206,23h,93.62
20151207,23h,95.86
20151208,23h,95.12
20151209,23h,95.14
20151210,23h,94.79
20151211,23h,94.76
20151212,23h,94.78
20151213,23h,94.13
20151214,23h,94.78
20151215,23h,94.71
20151216,23h,94.7
20151217,23h,95.02
20151218,23h,93.6
20151219,23h,95.17
20151220,23h,92.78
20151221,23h,94.73
20151222,23h,93.5
20151223,23h,93.43
20151224,23h,93.4
20151225,23h,94.93
20151226,23h,94.45
20151227,23h,92.29
20151228,23h,96.98
20151229,23h,93.49
20151230,23h,96.83
20151231,23h,93.08
20160101,23h,86.52
20160102,23h,86.52
20160103,23h,86.25
20160104,23h,88.89
20160105,23h,89.2
20160106,23h,88.34
20160107,23h,90.4
20160108,23h,89.5
20160109,23h,89.21
20160110,23h,87.06
20160111,23h,90.06
20160112,23h,89.32
20160113,23h,91.5
20160114,23h,92.21
20160115,23h,89.88
20160116,23h,89.21
20160117,23h,89.06
20160118,23h,90.67
20160119,23h,90.05
20160120,23h,89.86
20160121,23h,90.5
20160122,23h,90.3
20160123,23h,91.02
20160124,23h,89.89
20160125,23h,92.11
20160126,23h,90.52
20160127,23h,90.97
20160128,23h,90.75
20160129,23h,90.88
20160130,23h,89.48
20160131,23h,89.79
20160201,23h,90.0
20160202,23h,89.67
20160203,23h,89.69
20160204,23h,89.67
20160205,23h,90.52
20160206,23h,90.1
20160207,23h,89.68
20160208,23h,78.68
20160209,23h,71.2
20160210,23h,100.96
20160211,23h,88.35
20160212,23h,89.81
20160213,23h,89.89
20160214,23h,87.87
20160215,23h,90.09
20160216,23h,89.0
20160217,23h,89.06
20160218,23h,89.06
20160219,23h,88.51
20160220,23h,90.33
20160221,23h,87.74
20160222,23h,89.69
20160223,23h,88.99
20160224,23h,89.67
20160225,23h,90.06
20160226,23h,89.77
20160227,23h,89.4
20160228,23h,88.2
20160229,23h,88.49
20160301,23h,87.78
20160302,23h,88.87
20160303,23h,87.88
20160304,23h,88.15
20160305,23h,89.47
20160306,23h,87.79
20160307,23h,87.9
20160308,23h,87.88
20160309,23h,87.87
20160310,23h,87.99
20160311,23h,89.48
20160312,23h,87.91
20160313,23h,90.68
20160314,23h,87.52
20160315,23h,87.15
20160316,23h,87.25
20160317,23h,87.66
20160318,23h,87.26
20160319,23h,84.67
20160320,23h,84.76
20160321,23h,89.11
20160322,23h,87.1
20160323,23h,87.16
20160324,23h,86.8
20160325,23h,87.16
20160326,23h,85.03
20160327,23h,84.38
20160328,23h,87.07
20160329,23h,87.23
20160330,23h,86.43
20160331,23h,86.78
20160401,23h,75.39
20160402,23h,74.26
20160403,23h,73.59
20160404,23h,76.09
20160405,23h,75.75
20160406,23h,75.79
20160407,23h,91.16
20160408,23h,92.43
20160409,23h,75.31
20160410,23h,74.07
20160411,23h,75.77
20160412,23h,93.64
20160413,23h,74.96
20160414,23h,75.34
20160415,23h,75.38
20160416,23h,75.36
20160417,23h,73.71
20160418,23h,76.44
20160419,23h,76.15
20160420,23h,76.05
20160421,23h,76.02
20160422,23h,75.42
20160423,23h,74.07
20160424,23h,72.72
20160425,23h,76.15
20160426,23h,75.43
20160427,23h,75.88
20160428,23h,75.78
20160429,23h,75.37
20160430,23h,73.78
20160501,23h,65.54
20160502,23h,69.79
20160503,23h,69.99
20160504,23h,70.08
20160505,23h,68.16
20160506,23h,68.18
20160507,23h,68.51
20160508,23h,66.91
20160509,23h,70.3
20160510,23h,69.7
20160511,23h,70.02
20160512,23h,69.24
20160513,23h,70.08
20160514,23h,74.04
20160515,23h,67.87
20160516,23h,70.26
20160517,23h,70.17
20160518,23h,70.2
20160519,23h,70.31
20160520,23h,70.31
20160521,23h,71.17
20160522,23h,68.79
20160523,23h,71.65
20160524,23h,69.93
20160525,23h,70.01
20160526,23h,69.97
20160527,23h,70.38
20160528,23h,70.54
20160529,23h,68.19
20160530,23h,70.12
20160531,23h,70.04
20160601,23h,64.13
20160602,23h,64.16
20160603,23h,64.17
20160604,23h,65.08
20160605,23h,65.34
20160606,23h,65.8
20160607,23h,65.88
20160608,23h,64.12
20160609,23h,64.13
20160610,23h,64.51
20160611,23h,65.2
20160612,23h,65.71
20160613,23h,65.01
20160614,23h,64.85
20160615,23h,64.03
20160616,23h,64.37
20160617,23h,64.17
20160618,23h,65.9
20160619,23h,65.12
20160620,23h,64.13
20160621,23h,64.37
20160622,23h,64.73
20160623,23h,64.83
20160624,23h,64.48
20160625,23h,65.87
20160626,23h,66.26
20160627,23h,66.16
20160628,23h,64.34
20160629,23h,64.06
20160630,23h,64.07
20160701,23h,66.51
20160702,23h,66.58
20160703,23h,66.96
20160704,23h,66.61
20160705,23h,66.67
20160706,23h,66.04
20160707,23h,66.7
20160708,23h,66.86
20160709,23h,67.27
20160710,23h,67.01
20160711,23h,66.13
20160712,23h,66.1
20160713,23h,67.07
20160714,23h,66.46
20160715,23h,66.12
20160716,23h,67.32
20160717,23h,68.01
20160718,23h,66.09
20160719,23h,66.13
20160720,23h,65.95
20160721,23h,66.13
20160722,23h,66.36
20160723,23h,67.27
20160724,23h,66.7
20160725,23h,66.63
20160726,23h,67.1
20160727,23h,67.0
20160728,23h,67.38
20160729,23h,69.82
20160730,23h,69.18
20160731,23h,67.92
20160801,23h,68.16
20160802,23h,68.18
20160803,23h,69.04
20160804,23h,68.75
20160805,23h,69.67
20160806,23h,72.78
20160807,23h,73.36
20160808,23h,69.6
20160809,23h,69.64
20160810,23h,70.25
20160811,23h,70.08
20160812,23h,70.26
20160813,23h,70.07
20160814,23h,69.87
20160815,23h,73.28
20160816,23h,70.91
20160817,23h,70.45
20160818,23h,70.23
20160819,23h,70.05
20160820,23h,72.0
20160821,23h,70.8
20160822,23h,70.16
20160823,23h,69.64
20160824,23h,69.9
20160825,23h,69.6
20160826,23h,69.47
20160827,23h,69.68
20160828,23h,69.53
20160829,23h,69.48
20160830,23h,68.05
20160831,23h,68.09
20160901,23h,70.64
20160902,23h,70.62
20160903,23h,73.66
20160904,23h,74.88
20160905,23h,72.23
20160906,23h,72.14
20160907,23h,72.13
20160908,23h,72.1
20160909,23h,72.05
20160910,23h,72.17
20160911,23h,72.45
20160912,23h,72.12
20160913,23h,72.21
20160914,23h,69.59
20160915,23h,38.88
20160916,23h,73.3
20160917,23h,72.81
20160918,23h,73.28
20160919,23h,72.12
20160920,23h,72.55
20160921,23h,72.04
20160922,23h,72.23
20160923,23h,72.16
20160924,23h,74.08
20160925,23h,72.73
20160926,23h,71.75
20160927,23h,72.21
20160928,23h,72.11
20160929,23h,72.64
20160930,23h,72.24
20161001,23h,73.67
20161002,23h,72.8
20161003,23h,72.97
20161004,23h,72.43
20161005,23h,72.36
20161006,23h,72.16
20161007,23h,73.01
20161008,23h,72.66
20161009,23h,73.25
20161010,23h,72.37
20161011,23h,72.45
20161012,23h,72.34
20161013,23h,72.63
20161014,23h,72.71
20161015,23h,72.83
20161016,23h,73.46
20161017,23h,72.98
20161018,23h,72.61
20161019,23h,72.5
20161020,23h,72.49
20161021,23h,73.86
20161022,23h,73.81
20161023,23h,72.94
20161024,23h,73.79
20161025,23h,72.06
20161026,23h,72.06
20161027,23h,72.87
20161028,23h,72.29
20161029,23h,73.14
20161030,23h,72.7
20161031,23h,72.04
20161101,23h,73.64
20161102,23h,73.67
20161103,23h,73.44
20161104,23h,74.42
20161105,23h,74.51
20161106,23h,73.45
20161107,23h,75.4
20161108,23h,75.21
20161109,23h,75.48
20161110,23h,75.29
20161111,23h,75.41
20161112,23h,75.43
20161113,23h,74.32
20161114,23h,76.19
20161115,23h,75.79
20161116,23h,74.88
20161117,23h,74.37
20161118,23h,74.65
20161119,23h,73.29
20161120,23h,72.11
20161121,23h,74.57
20161122,23h,75.18
20161123,23h,75.17
20161124,23h,75.59
20161125,23h,75.59
20161126,23h,76.36
20161127,23h,74.79
20161128,23h,76.26
20161129,23h,75.2
20161130,23h,74.92
20161201,23h,87.22
20161202,23h,87.15
20161203,23h,85.73
20161204,23h,85.94
20161205,23h,87.43
20161206,23h,87.12
20161207,23h,86.88
20161208,23h,86.86
20161209,23h,86.86
20161210,23h,86.75
20161211,23h,86.15
20161212,23h,87.15
20161213,23h,86.71
20161214,23h,87.03
20161215,23h,86.94
20161216,23h,86.94
20161217,23h,86.85
20161218,23h,85.55
20161219,23h,86.96
20161220,23h,86.67
20161221,23h,85.68
20161222,23h,86.7
20161223,23h,86.65
20161224,23h,83.48
20161225,23h,83.69
20161226,23h,85.17
20161227,23h,86.59
20161228,23h,88.62
20161229,23h,86.67
20161230,23h,86.62
20161231,23h,84.27
20170101,23h,86.43
20170102,23h,88.23
20170103,23h,86.24
20170104,23h,86.63
20170105,23h,86.07
20170106,23h,85.78
20170107,23h,85.95
20170108,23h,85.88
20170109,23h,85.76
20170110,23h,85.93
20170111,23h,87.24
20170112,23h,86.79
20170113,23h,86.88
20170114,23h,85.31
20170115,23h,86.18
20170116,23h,88.45
20170117,23h,86.06
20170118,23h,86.03
20170119,23h,86.97
20170120,23h,86.96
20170121,23h,87.32
20170122,23h,87.57
20170123,23h,89.25
20170124,23h,86.8
20170125,23h,86.89
20170126,23h,86.17
20170127,23h,85.74
20170128,23h,87.22
20170129,23h,87.52
20170130,23h,85.85
20170131,23h,90.1
20170201,23h,89.81
20170202,23h,90.04
20170203,23h,90.05
20170204,23h,88.99
20170205,23h,89.34
20170206,23h,90.96
20170207,23h,89.04
20170208,23h,89.07
20170209,23h,89.34
20170210,23h,89.63
20170211,23h,87.53
20170212,23h,90.44
20170213,23h,90.96
20170214,23h,89.02
20170215,23h,89.05
20170216,23h,88.42
20170217,23h,89.39
20170218,23h,90.87
20170219,23h,89.74
20170220,23h,91.03
20170221,23h,90.08
20170222,23h,90.18
20170223,23h,90.07
20170224,23h,90.15
20170225,23h,88.65
20170226,23h,88.44
20170227,23h,90.96
20170228,23h,89.12
20170301,23h,93.78
20170302,23h,92.59
20170303,23h,91.87
20170304,23h,91.75
20170305,23h,91.0
20170306,23h,93.15
20170307,23h,92.17
20170308,23h,91.86
20170309,23h,93.5
20170310,23h,92.15
20170311,23h,92.79
20170312,23h,91.08
20170313,23h,93.1
20170314,23h,92.27
20170315,23h,92.47
20170316,23h,92.38
20170317,23h,92.06
20170318,23h,91.67
20170319,23h,88.66
20170320,23h,91.72
20170321,23h,91.76
20170322,23h,91.83
20170323,23h,91.85
20170324,23h,91.88
20170325,23h,92.81
20170326,23h,90.47
20170327,23h,91.76
20170328,23h,91.74
20170329,23h,92.51
20170330,23h,91.13
20170331,23h,91.81
20170401,23h,75.61
20170402,23h,76.03
20170403,23h,76.34
20170404,23h,75.47
20170405,23h,75.2
20170406,23h,75.83
20170407,23h,75.29
20170408,23h,76.13
20170409,23h,73.93
20170410,23h,75.73
20170411,23h,75.72
20170412,23h,75.15
20170413,23h,75.63
20170414,23h,75.88
20170415,23h,74.83
20170416,23h,72.91
20170417,23h,76.04
20170418,23h,76.38
20170419,23h,76.37
20170420,23h,76.35
20170421,23h,75.94
20170422,23h,74.74
20170423,23h,71.06
20170424,23h,75.75
20170425,23h,75.85
20170426,23h,75.87
20170427,23h,76.06
20170428,23h,75.98
20170429,23h,75.02
20170430,23h,73.81
20170501,23h,78.74
20170502,23h,80.64
20170503,23h,81.48
20170504,23h,82.73
20170505,23h,80.27
20170506,23h,80.64
20170507,23h,76.19
20170508,23h,84.12
20170509,23h,80.51
20170510,23h,82.72
20170511,23h,84.01
20170512,23h,83.18
20170513,23h,83.4
20170514,23h,76.71
20170515,23h,83.42
20170516,23h,82.49
20170517,23h,82.81
20170518,23h,82.85
20170519,23h,83.24
20170520,23h,82.7
20170521,23h,79.55
20170522,23h,82.87
20170523,23h,82.18
20170524,23h,82.25
20170525,23h,81.82
20170526,23h,80.81
20170527,23h,78.87
20170528,23h,76.43
20170529,23h,82.51
20170530,23h,83.59
20170531,23h,83.35
20170601,23h,84.48
20170602,23h,85.03
20170603,23h,82.25
20170604,23h,81.81
20170605,23h,83.2
20170606,23h,82.89
20170607,23h,82.83
20170608,23h,82.64
20170609,23h,83.35
20170610,23h,81.28
