Date,Type,SMP
20130623,최대,136.79
20130624,최대,157.5
20130625,최대,185.93
20130626,최대,191.82
20130627,최대,191.61
20130628,최대,186.32
20130629,최대,152.23
20130630,최대,135.06
20130701,최대,183.9
20130702,최대,189.35
20130703,최대,174.16
20130704,최대,179.24
20130705,최대,174.39
20130706,최대,152.09
20130707,최대,137.85
20130708,최대,176.47
20130709,최대,185.22
20130710,최대,188.36
20130711,최대,192.55
20130712,최대,191.72
20130713,최대,152.96
20130714,최대,139.72
20130715,최대,191.13
20130716,최대,174.74
20130717,최대,186.46
20130718,최대,177.71
20130719,최대,175.79
20130720,최대,154.72
20130721,최대,137.92
20130722,최대,161.39
20130723,최대,179.62
20130724,최대,178.18
20130725,최대,161.35
20130726,최대,160.18
20130727,최대,153.08
20130728,최대,136.24
20130729,최대,178.85
20130730,최대,159.73
20130731,최대,154.09
20130801,최대,157.6
20130802,최대,151.6
20130803,최대,138.33
20130804,최대,138.68
20130805,최대,152.92
20130806,최대,153.89
20130807,최대,153.82
20130808,최대,159.9
20130809,최대,181.66
20130810,최대,156.4
20130811,최대,138.82
20130812,최대,180.76
20130813,최대,209.18
20130814,최대,198.24
20130815,최대,161.38
20130816,최대,177.86
20130817,최대,153.34
20130818,최대,134.87
20130819,최대,177.37
20130820,최대,191.22
20130821,최대,191.11
20130822,최대,197.42
20130823,최대,208.28
20130824,최대,158.45
20130825,최대,136.98
20130826,최대,176.81
20130827,최대,159.31
20130828,최대,160.13
20130829,최대,178.15
20130830,최대,176.42
20130831,최대,146.25
20130901,최대,135.49
20130902,최대,154.79
20130903,최대,140.24
20130904,최대,148.78
20130905,최대,149.4
20130906,최대,157.34
20130907,최대,137.26
20130908,최대,135.72
20130909,최대,148.49
20130910,최대,150.19
20130911,최대,158.09
20130912,최대,157.81
20130913,최대,159.33
20130914,최대,148.49
20130915,최대,145.59
20130916,최대,153.87
20130917,최대,138.63
20130918,최대,128.8
20130919,최대,49.42
20130920,최대,66.5
20130921,최대,148.42
20130922,최대,131.58
20130923,최대,161.3
20130924,최대,181.4
20130925,최대,169.51
20130926,최대,183.31
20130927,최대,153.61
20130928,최대,148.28
20130929,최대,135.13
20130930,최대,194.94
20131001,최대,257.57
20131002,최대,240.83
20131003,최대,133.06
20131004,최대,156.22
20131005,최대,159.77
20131006,최대,132.85
20131007,최대,177.13
20131008,최대,191.37
20131009,최대,154.85
20131010,최대,186.19
20131011,최대,201.12
20131012,최대,155.28
20131013,최대,137.89
20131014,최대,203.96
20131015,최대,207.57
20131016,최대,184.49
20131017,최대,184.74
20131018,최대,178.21
20131019,최대,149.19
20131020,최대,132.8
20131021,최대,178.25
20131022,최대,161.51
20131023,최대,161.61
20131024,최대,160.11
20131025,최대,159.28
20131026,최대,149.09
20131027,최대,132.25
20131028,최대,158.57
20131029,최대,158.88
20131030,최대,177.19
20131031,최대,180.63
20131101,최대,177.9
20131102,최대,144.43
20131103,최대,130.37
20131104,최대,177.01
20131105,최대,150.5
20131106,최대,153.95
20131107,최대,151.12
20131108,최대,151.7
20131109,최대,143.7
20131110,최대,128.31
20131111,최대,154.06
20131112,최대,152.17
20131113,최대,152.3
20131114,최대,152.45
20131115,최대,152.33
20131116,최대,144.65
20131117,최대,133.93
20131118,최대,167.29
20131119,최대,176.37
20131120,최대,175.24
20131121,최대,152.19
20131122,최대,155.23
20131123,최대,143.88
20131124,최대,134.54
20131125,최대,151.91
20131126,최대,155.29
20131127,최대,152.41
20131128,최대,174.52
20131129,최대,174.84
20131130,최대,145.11
20131201,최대,139.48
20131202,최대,171.35
20131203,최대,162.22
20131204,최대,160.29
20131205,최대,165.63
20131206,최대,160.65
20131207,최대,139.08
20131208,최대,137.36
20131209,최대,161.17
20131210,최대,154.12
20131211,최대,167.31
20131212,최대,159.91
20131213,최대,161.97
20131214,최대,159.08
20131215,최대,146.27
20131216,최대,167.31
20131217,최대,162.96
20131218,최대,171.83
20131219,최대,173.74
20131220,최대,169.73
20131221,최대,150.26
20131222,최대,136.8
20131223,최대,168.85
20131224,최대,168.98
20131225,최대,137.01
20131226,최대,167.93
20131227,최대,180.6
20131228,최대,148.9
20131229,최대,151.88
20131230,최대,169.27
20131231,최대,159.03
20140101,최대,139.81
20140102,최대,165.55
20140103,최대,160.7
20140104,최대,140.59
20140105,최대,146.5
20140106,최대,159.49
20140107,최대,152.21
20140108,최대,152.62
20140109,최대,165.46
20140110,최대,160.86
20140111,최대,138.43
20140112,최대,143.03
20140113,최대,158.66
20140114,최대,160.96
20140115,최대,158.59
20140116,최대,165.46
20140117,최대,157.27
20140118,최대,138.99
20140119,최대,149.85
20140120,최대,157.8
20140121,최대,162.37
20140122,최대,157.63
20140123,최대,152.46
20140124,최대,160.44
20140125,최대,156.52
20140126,최대,146.62
20140127,최대,161.35
20140128,최대,153.12
20140129,최대,164.04
20140130,최대,137.11
20140131,최대,136.27
20140201,최대,144.67
20140202,최대,157.43
20140203,최대,162.91
20140204,최대,176.44
20140205,최대,169.24
20140206,최대,176.44
20140207,최대,168.11
20140208,최대,166.03
20140209,최대,156.15
20140210,최대,175.63
20140211,최대,169.9
20140212,최대,176.44
20140213,최대,168.0
20140214,최대,166.25
20140215,최대,162.35
20140216,최대,157.19
20140217,최대,167.37
20140218,최대,167.89
20140219,최대,162.51
20140220,최대,162.56
20140221,최대,162.5
20140222,최대,162.18
20140223,최대,155.24
20140224,최대,169.37
20140225,최대,162.27
20140226,최대,167.96
20140227,최대,166.4
20140228,최대,167.84
20140301,최대,165.84
20140302,최대,167.78
20140303,최대,173.51
20140304,최대,170.12
20140305,최대,171.83
20140306,최대,173.67
20140307,최대,173.34
20140308,최대,172.43
20140309,최대,171.72
20140310,최대,179.59
20140311,최대,177.87
20140312,최대,178.87
20140313,최대,187.6
20140314,최대,180.91
20140315,최대,169.73
20140316,최대,156.8
20140317,최대,186.61
20140318,최대,171.22
20140319,최대,172.44
20140320,최대,170.17
20140321,최대,170.55
20140322,최대,161.49
20140323,최대,165.73
20140324,최대,167.09
20140325,최대,166.94
20140326,최대,156.74
20140327,최대,166.92
20140328,최대,166.67
20140329,최대,155.94
20140330,최대,166.77
20140331,최대,173.67
20140401,최대,167.72
20140402,최대,162.7
20140403,최대,167.3
20140404,최대,168.06
20140405,최대,144.32
20140406,최대,142.12
20140407,최대,170.26
20140408,최대,161.74
20140409,최대,158.35
20140410,최대,162.3
20140411,최대,162.01
20140412,최대,147.96
20140413,최대,142.9
20140414,최대,162.0
20140415,최대,162.75
20140416,최대,160.12
20140417,최대,165.25
20140418,최대,162.75
20140419,최대,147.71
20140420,최대,142.83
20140421,최대,163.92
20140422,최대,159.35
20140423,최대,146.99
20140424,최대,147.66
20140425,최대,146.71
20140426,최대,144.96
20140427,최대,142.86
20140428,최대,164.79
20140429,최대,161.47
20140430,최대,146.74
20140501,최대,139.49
20140502,최대,154.59
20140503,최대,140.8
20140504,최대,138.7
20140505,최대,138.46
20140506,최대,143.67
20140507,최대,156.61
20140508,최대,148.75
20140509,최대,145.69
20140510,최대,144.3
20140511,최대,139.75
20140512,최대,166.53
20140513,최대,157.26
20140514,최대,160.83
20140515,최대,160.1
20140516,최대,162.86
20140517,최대,143.83
20140518,최대,136.74
20140519,최대,157.37
20140520,최대,166.38
20140521,최대,160.97
20140522,최대,154.32
20140523,최대,146.72
20140524,최대,148.51
20140525,최대,137.93
20140526,최대,164.19
20140527,최대,155.1
20140528,최대,156.62
20140529,최대,158.19
20140530,최대,163.2
20140531,최대,144.25
20140601,최대,138.68
20140602,최대,163.31
20140603,최대,157.34
20140604,최대,139.22
20140605,최대,155.37
20140606,최대,139.68
20140607,최대,140.52
20140608,최대,161.16
20140609,최대,158.66
20140610,최대,141.66
20140611,최대,141.29
20140612,최대,141.24
20140613,최대,141.19
20140614,최대,139.99
20140615,최대,133.15
20140616,최대,154.93
20140617,최대,142.31
20140618,최대,145.75
20140619,최대,141.4
20140620,최대,141.66
20140621,최대,143.72
20140622,최대,133.47
20140623,최대,153.24
20140624,최대,142.05
20140625,최대,140.68
20140626,최대,141.48
20140627,최대,142.72
20140628,최대,141.81
20140629,최대,135.32
20140630,최대,163.38
20140701,최대,160.3
20140702,최대,160.23
20140703,최대,159.1
20140704,최대,159.44
20140705,최대,144.46
20140706,최대,137.78
20140707,최대,160.06
20140708,최대,158.83
20140709,최대,169.02
20140710,최대,166.46
20140711,최대,160.42
20140712,최대,144.04
20140713,최대,140.48
20140714,최대,161.11
20140715,최대,159.41
20140716,최대,158.77
20140717,최대,158.74
20140718,최대,158.59
20140719,최대,142.41
20140720,최대,135.58
20140721,최대,144.49
20140722,최대,143.01
20140723,최대,157.64
20140724,최대,159.09
20140725,최대,157.19
20140726,최대,141.75
20140727,최대,137.38
20140728,최대,143.3
20140729,최대,152.63
20140730,최대,140.9
20140731,최대,139.72
20140801,최대,138.45
20140802,최대,135.37
20140803,최대,130.59
20140804,최대,138.25
20140805,최대,138.35
20140806,최대,135.91
20140807,최대,137.0
20140808,최대,136.68
20140809,최대,132.8
20140810,최대,128.73
20140811,최대,138.82
20140812,최대,134.52
20140813,최대,137.74
20140814,최대,137.6
20140815,최대,134.3
20140816,최대,131.96
20140817,최대,129.86
20140818,최대,136.57
20140819,최대,136.71
20140820,최대,136.22
20140821,최대,135.75
20140822,최대,137.4
20140823,최대,132.42
20140824,최대,130.65
20140825,최대,137.49
20140826,최대,137.19
20140827,최대,138.62
20140828,최대,138.15
20140829,최대,138.17
20140830,최대,132.54
20140831,최대,130.96
20140901,최대,141.4
20140902,최대,141.17
20140903,최대,140.27
20140904,최대,140.27
20140905,최대,137.95
20140906,최대,134.13
20140907,최대,60.62
20140908,최대,140.93
20140909,최대,135.62
20140910,최대,134.29
20140911,최대,140.74
20140912,최대,141.33
20140913,최대,139.16
20140914,최대,134.44
20140915,최대,142.2
20140916,최대,140.39
20140917,최대,140.35
20140918,최대,140.51
20140919,최대,140.42
20140920,최대,139.16
20140921,최대,135.07
20140922,최대,139.76
20140923,최대,140.38
20140924,최대,150.61
20140925,최대,142.11
20140926,최대,141.04
20140927,최대,139.98
20140928,최대,135.88
20140929,최대,142.86
20140930,최대,140.83
20141001,최대,138.41
20141002,최대,135.88
20141003,최대,131.25
20141004,최대,128.86
20141005,최대,128.26
20141006,최대,136.43
20141007,최대,136.1
20141008,최대,135.54
20141009,최대,133.46
20141010,최대,133.66
20141011,최대,132.96
20141012,최대,126.54
20141013,최대,135.91
20141014,최대,136.27
20141015,최대,136.08
20141016,최대,136.11
20141017,최대,136.13
20141018,최대,133.62
20141019,최대,129.53
20141020,최대,136.23
20141021,최대,136.35
20141022,최대,136.18
20141023,최대,136.13
20141024,최대,136.0
20141025,최대,132.7
20141026,최대,129.78
20141027,최대,135.52
20141028,최대,134.2
20141029,최대,135.53
20141030,최대,135.19
20141031,최대,136.17
20141101,최대,134.77
20141102,최대,131.0
20141103,최대,137.36
20141104,최대,137.18
20141105,최대,136.49
20141106,최대,136.23
20141107,최대,136.2
20141108,최대,131.21
20141109,최대,135.36
20141110,최대,136.19
20141111,최대,135.81
20141112,최대,136.08
20141113,최대,137.95
20141114,최대,138.68
20141115,최대,134.77
20141116,최대,135.49
20141117,최대,137.62
20141118,최대,138.87
20141119,최대,140.48
20141120,최대,137.52
20141121,최대,138.2
20141122,최대,132.39
20141123,최대,138.15
20141124,최대,141.41
20141125,최대,139.2
20141126,최대,137.15
20141127,최대,137.48
20141128,최대,141.83
20141129,최대,130.9
20141130,최대,133.74
20141201,최대,152.27
20141202,최대,145.9
20141203,최대,152.27
20141204,최대,150.53
20141205,최대,148.67
20141206,최대,145.17
20141207,최대,146.43
20141208,최대,148.31
20141209,최대,149.14
20141210,최대,148.22
20141211,최대,155.85
20141212,최대,150.6
20141213,최대,144.18
20141214,최대,146.98
20141215,최대,149.04
20141216,최대,147.8
20141217,최대,150.88
20141218,최대,148.96
20141219,최대,154.06
20141220,최대,146.15
20141221,최대,148.35
20141222,최대,148.91
20141223,최대,147.93
20141224,최대,150.88
20141225,최대,145.66
20141226,최대,148.79
20141227,최대,144.48
20141228,최대,143.13
20141229,최대,147.8
20141230,최대,147.8
20141231,최대,144.63
20150101,최대,145.68
20150102,최대,145.36
20150103,최대,140.51
20150104,최대,142.24
20150105,최대,144.9
20150106,최대,150.31
20150107,최대,145.65
20150108,최대,145.65
20150109,최대,145.65
20150110,최대,142.67
20150111,최대,143.27
20150112,최대,150.2
20150113,최대,144.49
20150114,최대,146.96
20150115,최대,146.21
20150116,최대,148.2
20150117,최대,143.6
20150118,최대,142.75
20150119,최대,150.31
20150120,최대,144.84
20150121,최대,151.35
20150122,최대,145.37
20150123,최대,144.47
20150124,최대,140.72
20150125,최대,141.43
20150126,최대,146.07
20150127,최대,150.31
20150128,최대,144.54
20150129,최대,147.21
20150130,최대,145.09
20150131,최대,142.47
20150201,최대,128.94
20150202,최대,130.02
20150203,최대,129.45
20150204,최대,134.68
20150205,최대,132.61
20150206,최대,132.44
20150207,최대,129.54
20150208,최대,129.45
20150209,최대,135.35
20150210,최대,130.11
20150211,최대,134.5
20150212,최대,132.21
20150213,최대,132.21
20150214,최대,128.7
20150215,최대,129.18
20150216,최대,129.81
20150217,최대,131.84
20150218,최대,124.62
20150219,최대,123.18
20150220,최대,123.79
20150221,최대,127.27
20150222,최대,128.87
20150223,최대,134.5
20150224,최대,130.1
20150225,최대,134.67
20150226,최대,132.87
20150227,최대,132.06
