No,Date,Installed_Capacity,Supply_Capacity,Maximum_Power_Last_Year,Maximum_Power_This_Year,Increasment,Supply_Reserve,Reserve_Rate,Timestamp,Maximum_Power_Last_Year  
6041,2019.10.04,12249,8066.2,6854.5,6951.7,1.4,,16,17:00,
6042,2019.10.05,12249,8152.6,6038,5846.3,-3.2,,39.4,11:00,
6043,2019.10.06,12249,8394.5,5694.7,5692.9,0,,47.5,20:00,
6044,2019.10.07,12249,8262.9,6644.5,6770.1,1.9,,22,17:00,
6045,2019.10.08,12249,8218.9,6333.9,6606.8,4.3,,24.4,19:00,
6046,2019.10.09,12249,8117.9,6721.2,6236.4,-7.2,,30.2,20:00,
6047,2019.10.10,12249,8026.7,6793.1,6681.4,-1.6,,20.1,19:00,
6048,2019.10.11,12249,8027.9,6690.8,6582.6,-1.6,,22,19:00,
6049,2019.10.12,12249,7966.8,5817.1,5696.3,-2.1,,39.9,19:00,
6050,2019.10.13,12249,8406.2,5719.7,5618.9,-1.8,,49.6,20:00,
6051,2019.10.14,12249,8077.4,6791.9,6644.5,-2.2,,21.6,19:00,
6052,2019.10.15,12249,8137.4,6814,6684,-1.9,,21.7,19:00,
6053,2019.10.16,12249,8226.3,6742.8,6533.9,-3.1,,25.9,19:00,
6054,2019.10.17,12249,8182.6,6827.3,6589.6,-3.5,,24.2,19:00,
6055,2019.10.18,12249,8238.8,6669.9,6631.9,-0.6,,24.2,17:00,
6056,2019.10.19,12249,7966.2,5846,5757,-1.5,,38.4,19:00,
6057,2019.10.20,12249,8259.4,5726.8,5657.8,-1.2,,46,20:00,
6058,2019.10.21,12249,8078.6,6794.2,6689.8,-1.5,,20.8,19:00,
6059,2019.10.22,12249,8174.6,6826.1,6746.8,-1.2,,21.2,19:00,
6060,2019.10.23,12249,8176.3,6724.1,6700.6,-0.3,,22,17:00,
6061,2019.10.24,12249,8248.2,6802.9,6674.1,-1.9,,23.6,19:00,
6062,2019.10.25,12249,8272.8,6835.2,6597,-3.5,,25.4,18:00,
6063,2019.10.26,12249,8384.6,5905.5,5706.6,-3.4,,46.9,19:00,
6064,2019.10.27,12249,8483.4,5736.3,5603.3,-2.3,,51.4,20:00,
6065,2019.10.28,12249,8243.4,6962.9,6667.3,-4.2,,23.6,19:00,
6066,2019.10.29,12402.3,8239.5,7032.9,6711.9,-4.6,,22.8,19:00,
6067,2019.10.30,12402.3,8198.2,6921.1,6652.6,-3.9,,23.2,19:00,
6068,2019.10.31,12402.3,8289.5,6930.2,6688.8,-3.5,,23.9,19:00,
6069,2019.11.01,12402.3,8594.9,6821.3,6511.7,-4.5,,32,17:00,
6070,2019.11.02,12402.3,8594.5,5994,5697.3,-4.9,,50.9,19:00,
6071,2019.11.03,12402.3,8606.4,5803.2,5603.6,-3.4,,53.6,19:00,
6072,2019.11.04,12402.3,8567.6,6808.2,6597.9,-3.1,,29.9,17:00,
6073,2019.11.05,12402.3,8509.9,6845.2,6647.1,-2.9,,28,19:00,
6074,2019.11.06,12402.3,8586.1,7006.3,6583.7,-6,,30.4,17:00,
6075,2019.11.07,12402.3,8825,7104.6,6663.5,-6.2,,32.4,19:00,
6076,2019.11.08,12402.3,8804.8,6957.5,6689.5,-3.9,,31.6,17:00,
6077,2019.11.09,12402.3,8457.3,5958.3,5884.8,-1.2,,43.7,1:00,
6078,2019.11.10,12402.3,8316.6,5824.3,5762.6,-1.1,,44.3,19:00,
6079,2019.11.11,12402.3,8564.9,6788.8,6708.4,-1.2,,27.7,19:00,
6080,2019.11.12,12402.3,8675,6917.6,6834.2,-1.2,,26.9,18:00,
6081,2019.11.13,12439.2,8582.6,6940.3,7124.4,2.7,,20.5,17:00,
6082,2019.11.14,12439.2,8774.8,6904.1,7202.6,4.3,,21.8,18:00,
6083,2019.11.15,12439.2,8672.9,7116,7087.6,-0.4,,22.4,10:00,
6084,2019.11.16,12439.2,8566.4,6066.8,6042.1,-0.4,,41.8,1:00,
6085,2019.11.17,12439.2,8554.5,5956.6,5864.6,-1.5,,45.9,19:00,
6086,2019.11.18,12439.2,8894,7132.5,7184.8,0.7,,23.8,17:00,
6087,2019.11.19,12439.2,8737.7,7208.6,7439.3,3.2,,17.5,17:00,
6088,2019.11.20,12439.2,8672.8,7420.5,7414.8,-0.1,,17,9:00,
6089,2019.11.21,12439.2,8846.3,7393,7404.1,0.2,,19.5,9:00,
6090,2019.11.22,12439.2,8800.1,7451.5,7157.1,-4,,23,9:00,
6091,2019.11.23,12439.2,8383.4,6628.3,6003,-9.4,,39.7,1:00,
6092,2019.11.24,12439.2,8373,6041.8,5769.6,-4.5,,45.1,19:00,
6093,2019.11.25,12439.2,8969.1,7439.3,7425,-0.2,,20.8,17:00,
6094,2019.11.26,12439.2,8907.5,7440.8,7277.6,-2.2,,22.4,10:00,
6095,2019.11.27,12439.2,8737.6,7449.5,7368.4,-1.1,,18.6,17:00,
6096,2019.11.28,12439.2,8790.8,7591.4,7369.3,-2.9,,19.3,10:00,
6097,2019.11.29,12439.2,8989.6,7467.6,7372,-1.3,,21.9,9:00,
6098,2019.11.30,12439.2,8891,6348.4,6220.3,-2,,42.9,1:00,
6099,2019.12.01,12439.2,8592,6023.2,6097.8,1.2,,40.9,19:00,
6100,2019.12.02,12439.2,8969.3,7372.8,7645.3,3.7,,17.3,18:00,
6101,2019.12.03,12439.2,8979.1,7360,7795,5.9,,15.2,17:00,
6102,2019.12.04,12483.3,8823.9,7628.7,7662.4,0.4,,15.2,10:00,
6103,2019.12.05,12483.3,9074.8,7815.7,8025.1,2.7,,13.1,18:00,
6104,2019.12.06,12483.3,9293.4,8207.2,8178.7,-0.3,,13.6,10:00,
6105,2019.12.07,12483.3,8859.6,6951,6788.3,-2.3,,30.5,1:00,
6106,2019.12.08,12483.3,8851.2,6726.3,6409.2,-4.7,,38.1,19:00,
6107,2019.12.09,12483.3,9103.2,8377.6,8060,-3.8,,12.9,10:00,
6108,2019.12.10,12483.3,9007.3,8546.3,7920.1,-7.3,,13.7,10:00,
6109,2019.12.11,12483.3,8996.8,8344.7,7686,-7.9,,17.1,10:00,
6110,2019.12.12,12483.3,9217.6,8370.2,7824.1,-6.5,,17.8,9:00,
6111,2019.12.13,12483.3,9357.6,8387.1,7911,-5.7,,18.3,10:00,
6112,2019.12.14,12483.3,8910.8,7040,6486.1,-7.9,,37.4,1:00,
6113,2019.12.15,12483.3,8909,6571.1,6140.5,-6.6,,45.1,19:00,
6114,2019.12.16,12483.3,9075.9,8199.1,7642.5,-6.8,,18.8,10:00,
6115,2019.12.17,12483.3,9004.1,8193.9,7748.7,-5.4,,16.2,10:00,
6116,2019.12.18,12485.4,9128.1,8055,7766.6,-3.6,,17.5,10:00,
6117,2019.12.19,12485.4,9140.2,8108.1,7768.9,-4.2,,17.7,10:00,
6118,2019.12.20,12485.4,9089.6,7949,7915.8,-0.4,,14.8,10:00,
6119,2019.12.21,12485.4,8812.1,6565.6,6656.4,1.4,,32.4,11:00,
6120,2019.12.22,12485.4,8952.8,6381.7,6282.7,-1.6,,42.5,19:00,
6121,2019.12.23,12485.4,9137.5,7745.3,7877.9,1.7,,16,10:00,
6122,2019.12.24,12485.4,9253.6,6783.6,7945.6,17.1,,16.5,10:00,
6123,2019.12.25,12485.4,9265.4,7989.7,6561,-17.9,,41.2,19:00,
6124,2019.12.26,12485.4,9290.5,8437.7,7943.1,-5.9,,17,11:00,
6125,2019.12.27,12485.4,9398.5,8608.3,7854.8,-8.8,,19.7,10:00,
6126,2019.12.28,12485.4,9330.8,7117.1,6501.4,-8.7,,43.5,1:00,
6127,2019.12.29,12485.4,9400.5,6729.5,6254,-7.1,,50.3,19:00,
6128,2019.12.30,12485.4,9374.9,7465.2,7515.8,0.7,,24.7,10:00,
6129,2019.12.31,12533.8,9703.5,6549.3,7622.3,16.4,,27.3,10:00,
6130,2020.01.01,12533.3,9680.4,8243.7,6400.7,-22.4,,51.2,1:00,
6131,2020.01.02,12533.3,9537.2,8419.6,7718,-8.3,,23.6,10:00,
6132,2020.01.03,12533.3,9613.4,8474.6,7826.9,-7.6,,22.8,10:00,
6133,2020.01.04,12533.3,9448.1,6949.6,6562.8,-5.6,,44,1:00,
6134,2020.01.05,12533.3,9343.8,6649.3,6323.1,-4.9,,47.8,19:00,
6135,2020.01.06,12533.3,9384.2,8407.4,8189,-2.6,,14.6,11:00,
6136,2020.01.07,12533.3,9412.3,8381.8,8014.7,-4.4,,17.4,11:00,
6137,2020.01.08,12533.3,9546.3,8539.2,7900.2,-7.5,,20.8,11:00,
6138,2020.01.09,12533.3,9630.3,8383.3,7916,-5.6,,21.7,10:00,
6139,2020.01.10,12533.3,9500,8194.1,7924.7,-3.3,,19.9,10:00,
6140,2020.01.11,12533.3,9239.5,6814.7,6614.8,-2.9,,43.5,1:00,
6141,2020.01.12,12533.3,9378.3,6454.5,6400.8,-0.8,,46.5,19:00,
6142,2020.01.13,12535.3,9494.6,8178.3,8024.2,-1.9,,18.3,10:00,
6143,2020.01.14,12535.3,9442.5,8137.8,8232.9,1.2,,14.7,10:00,
6144,2020.01.15,12535.3,9501.8,8440.1,8119.5,-3.8,,17,10:00,
6145,2020.01.16,12535.8,9473.5,8261.1,8235.2,-0.3,,15,10:00,
6146,2020.01.17,12535.8,9448.4,8166.8,8130.3,-0.4,,16.2,10:00,
6147,2020.01.18,12535.8,9192.8,6795,6739.9,-0.8,,36.4,9:00,
6148,2020.01.19,12535.8,9297.6,6583,6449.7,-2,,44.2,19:00,
6149,2020.01.20,12535.8,9454.5,8266.8,7892.2,-4.5,,19.8,10:00,
6150,2020.01.21,12535.8,9560.6,8113.4,7962.7,-1.9,,20.1,10:00,
6151,2020.01.22,12535.8,9481.6,8079.4,8143.8,0.8,,16.4,1:00,
6152,2020.01.23,12535.8,9459.4,8023.9,7622.9,-5,,54.6,10:00,
6153,2020.01.24,12535.8,9468.1,8100.7,6078.9,-25,,55.8,1:00,
6154,2020.01.25,12535.8,9230.7,6895.4,5469.2,-20.7,,68.8,0:00,
6155,2020.01.26,12535.8,9136.8,6518.9,5528.1,-15.2,,65.3,0:00,
6156,2020.01.27,12535.8,9178.1,8039.9,5996.1,-25.4,,53.1,19:00,
6157,2020.01.28,12535.8,9360,8121.5,7247.6,-10.8,,29.1,10:00,
6158,2020.01.29,12535.8,9477.4,8074.1,7601.6,-5.9,,24.7,10:00,
6159,2020.01.30,12535.8,9526.3,8365.2,7445.7,-11,,27.9,10:00,
6160,2020.01.31,12535.8,9531.2,8055.6,7526.2,-6.6,,26.6,10:00,
6161,2020.02.01,12535.8,9410.4,6720.2,6336.9,-5.7,,48.5,1:00,
6162,2020.02.02,12535.8,9548.5,6033.4,6188.2,2.6,,54.3,20:00,
6163,2020.02.03,12535.8,9540,5760.3,7677.5,33.3,,24.3,10:00,
6164,2020.02.04,12535.8,9625.8,5534,7787.7,40.7,,23.6,9:00,
6165,2020.02.05,12535.8,9701.8,5683.5,8077,42.1,,20.1,10:00,
6166,2020.02.06,12535.8,9706.9,7282.4,8149.3,11.9,,19.1,10:00,
6167,2020.02.07,12535.8,9671.8,7925.3,7976.1,0.6,,21.3,10:00,
6168,2020.02.08,12535.8,9544.8,6749.8,6547,-3,,45.8,1:00,
6169,2020.02.09,12535.8,9667.3,6522.5,6287.3,-3.6,,53.8,20:00,
6170,2020.02.10,12535.8,9547.5,8136.9,7644.5,-6.1,,24.9,10:00,
6171,2020.02.11,12535.8,9487.9,8168.4,7583,-7.2,,25.1,10:00,
6172,2020.02.12,12535.8,9385.9,8084.9,7768.8,-3.9,,20.8,11:00,
6173,2020.02.13,12588.7,9502.9,8147.7,7404.2,-9.1,,28.3,10:00,
6174,2020.02.14,12588.7,9531.8,8147.1,7247.6,-11,,31.5,10:00,
6175,2020.02.15,12588.7,9336.4,6776.9,6093.5,-10.1,,53.2,1:00,
6176,2020.02.16,12588.7,9607.8,6403.3,6349.7,-0.8,,51.3,20:00,
6177,2020.02.17,12588.7,9703.9,8039.4,8064.8,0.3,,20.3,11:00,
6178,2020.02.18,12588.7,9686.3,8286.9,8033.8,-3.1,,20.6,10:00,
6179,2020.02.19,12588.7,9689.4,7977.7,7797.2,-2.3,,24.3,10:00,
6180,2020.02.20,12588.7,9575,7829.1,7451,-4.8,,28.5,9:00,
6181,2020.02.21,12588.7,9673.8,7765.6,7339.8,-5.5,,31.8,10:00,
6182,2020.02.22,12588.7,9624.5,6501.6,6212.3,-4.4,,54.9,0:00,
6183,2020.02.23,12588.7,9637.9,6088.1,6098.8,0.2,,58,20:00,
6184,2020.02.24,12588.7,9607.1,7484.8,7104.1,-5.1,,35.2,10:00,
6185,2020.02.25,12588.7,9472.8,7448.8,7641.7,2.6,,24,11:00,
6186,2020.02.26,12588.7,9439,7479.2,7200.5,-3.7,,31.1,10:00,
6187,2020.02.27,12588.7,9378.5,7311.5,7032.7,-3.8,,33.4,9:00,
6188,2020.02.28,12588.7,9391.4,6353.2,7439.8,17.1,,26.2,11:00,
6189,2020.02.29,12588.7,9267.6,6056.3,6134.1,1.3,,51.1,1:00,
6190,2020.03.01,12588.7,9085.3,5921.1,5905.2,-0.3,,53.9,20:00,
6191,2020.03.02,12588.7,9373.8,7188,7017.1,-2.4,,33.6,19:00,
6192,2020.03.03,12588.7,9253.6,7360.3,6993.7,-5,,32.3,9:00,
6193,2020.03.04,12588.7,9244.9,7357.3,7120.7,-3.2,,29.8,19:00,
6194,2020.03.05,12588.7,9119,7278,7127.9,-2.1,,27.9,9:00,
6195,2020.03.06,12588.7,9102.9,7239,7046.1,-2.7,,29.2,9:00,
6196,2020.03.07,12588.7,8795.2,6252.7,6162.4,-1.4,,42.7,11:00,
6197,2020.03.08,12588.7,8790.4,5958.4,5779.9,-3,,52.1,20:00,
6198,2020.03.09,12588.7,9074.8,7214.9,6934.8,-3.9,,30.9,10:00,
6199,2020.03.10,12588.7,9087.7,7377.3,7332.9,-0.6,,23.9,11:00,
6200,2020.03.11,12588.7,9122.9,7413.6,6918.9,-6.7,,31.9,19:00,
6201,2020.03.12,12588.7,9069.8,7337.8,6918.7,-5.7,,31.1,9:00,
6202,2020.03.13,12588.7,8998.3,7356.8,6914.1,-6,,30.1,9:00,
6203,2020.03.14,12588.7,8530.7,6308.8,6142,-2.6,,45.4,1:00,
6204,2020.03.15,12588.7,8657.8,5948,5974.5,0.4,,44.9,20:00,
6205,2020.03.16,12588.7,8990.3,7200.8,6916.6,-3.9,,30,19:00,
6206,2020.03.17,12588.7,8960.2,7086.6,7063.3,-0.3,,26.9,10:00,
6207,2020.03.18,12588.7,8825.7,7167.5,6770,-5.5,,30.4,9:00,
6208,2020.03.19,12588.7,8878.6,7188.4,6882.9,-4.2,,29,10:00,
6209,2020.03.20,12588.7,8927.7,7161.7,6526.9,-8.9,,36.8,9:00,
6210,2020.03.21,12588.7,8555.5,6202.9,5882.5,-5.2,,45.4,1:00,
6211,2020.03.22,12588.7,8433,5927.4,5626.4,-5.1,,49.9,20:00,
6212,2020.03.23,12588.7,8476.4,7237.5,6529.4,-9.8,,29.8,20:00,
6213,2020.03.24,12588.7,8482.9,7039,6545.6,-7,,29.6,20:00,
6214,2020.03.25,12588.7,8438.5,6867.9,6444,-6.2,,31,20:00,
6215,2020.03.26,12588.7,8372.7,6857.6,6698.4,-2.3,,25,17:00,
6216,2020.03.27,12588.7,8518.9,6795.7,6748.7,-0.7,,26.2,10:00,
6217,2020.03.28,12588.7,8371.1,5999.3,5770.6,-3.8,,45.1,20:00,
6218,2020.03.29,12588.7,8315.6,5900.5,5611.7,-4.9,,48.2,20:00,
6219,2020.03.30,12588.7,8675.2,6891.8,6431,-6.7,,34.9,20:00,
6220,2020.03.31,12588.7,8646.9,6937.5,6404.5,-7.7,,35,20:00,
6221,2020.04.01,12588.7,9204.4,6891.1,6539.7,-5.1,,40.7,10:00,
6222,2020.04.02,12588.7,9258.1,6861.2,6479.3,-5.6,,42.9,20:00,
6223,2020.04.03,12588.7,9216.6,6978.8,6333.4,-9.2,,45.5,20:00,
6224,2020.04.04,12588.7,9119,5979.9,5711.7,-4.5,,59.7,1:00,
6225,2020.04.05,12588.7,9087.8,5724.6,5656.8,-1.2,,60.7,20:00,
6226,2020.04.06,12588.7,9118.2,6678.9,6471.4,-3.1,,40.9,20:00,
6227,2020.04.07,12588.7,9086,7049.9,6408.2,-9.1,,41.8,20:00,
6228,2020.04.08,12588.7,9132.7,7301,6422.7,-12,,42.2,20:00,
6229,2020.04.09,12626.2,8986.6,6882.3,6486.2,-5.8,,38.5,20:00,
6230,2020.04.10,12626.2,8937.7,6584.1,6337.6,-3.7,,41,20:00,
6231,2020.04.11,12626.2,8834.1,5874.1,5675.6,-3.4,,55.7,20:00,
6232,2020.04.12,12626.2,8788.9,5734.7,5621.1,-2,,56.4,20:00,
6233,2020.04.13,12626.2,8751.9,6565.2,6441.1,-1.9,,35.9,20:00,
6234,2020.04.14,12626.2,8543.8,6584.6,6280.8,-4.6,,36,20:00,
6235,2020.04.15,12626.2,8538.1,6485.8,5961.4,-8.1,,43.2,20:00,
6236,2020.04.16,12626.2,8341.6,6566.5,6301.8,-4,,32.4,20:00,
6237,2020.04.17,12626.2,8336.8,6728.6,6669.9,-0.9,,25,10:00,
6238,2020.04.18,12626.2,8167.4,5753.6,5571.1,-3.2,,46.6,1:00,
6239,2020.04.19,12626.2,8306.8,5635.7,5602.7,-0.6,,48.3,20:00,
6240,2020.04.20,12626.2,8413,6503.6,6490.6,-0.2,,29.6,17:00,
6241,2020.04.21,12626.2,8592.6,6767.6,6440.3,-4.8,,33.4,20:00,
6242,2020.04.22,12626.2,8620.2,6684.3,6386.8,-4.5,,35,20:00,
6243,2020.04.23,12626.2,8563.4,6840.6,6411.8,-6.3,,33.6,20:00,
6244,2020.04.24,12626.2,8889.7,6870.3,6209.9,-9.6,,43.2,20:00,
6245,2020.04.25,12626.2,8878.4,5824.8,5634.1,-3.3,,57.6,1:00,
6246,2020.04.26,12626.2,8951.6,5630.4,5478.5,-2.7,,63.4,21:00,
6247,2020.04.27,12626.2,8978.9,6890.4,6210.2,-9.9,,44.6,20:00,
6248,2020.04.28,12626.2,9083.8,6586.6,6124.2,-7,,48.3,20:00,
6249,2020.04.29,12626.2,9165.4,5925.7,5957.4,0.5,,53.8,20:00,
6250,2020.04.30,12626.2,9388.4,6434.7,5585.5,-13.2,,68.1,21:00,
6251,2020.05.01,12626.2,9294.8,6348.8,5343.5,-15.8,,73.9,21:00,
6252,2020.05.02,12626.2,9265.9,5589.1,5277.6,-5.6,,75.6,20:00,
6253,2020.05.03,12626.2,9156.3,5487.7,5387.7,-1.8,,69.9,21:00,
6254,2020.05.04,12626.2,9157.9,5923.2,5708,-3.6,,60.4,20:00,
6255,2020.05.05,12626.2,9139.7,6411.9,5631,-12.2,,62.3,21:00,
6256,2020.05.06,12626.2,8973.1,6519.1,6147.9,-5.7,,46,20:00,
6257,2020.05.07,12688.7,8878.9,6463.7,6212.7,-3.9,,42.9,20:00,
6258,2020.05.08,12688.7,9023.3,6505.1,6250.6,-3.9,,44.4,17:00,
6259,2020.05.09,12688.7,8759.1,5673.7,5552,-2.1,,57.8,12:00,
6260,2020.05.10,12688.7,8834.3,5597.1,5460.8,-2.4,,61.8,21:00,
6261,2020.05.11,12688.7,8668.8,6638.5,6146.7,-7.4,,41,20:00,
6262,2020.05.12,12688.7,8804.7,6671.6,6182,-7.3,,42.4,20:00,
6263,2020.05.13,12688.7,8918.3,6807.6,6120.3,-10.1,,45.7,20:00,
6264,2020.05.14,12688.7,8899.8,6963.1,6249.8,-10.2,,42.4,17:00,
6265,2020.05.15,12688.7,8835.6,6958.3,6450.8,-7.3,,37,11:00,
6266,2020.05.16,12688.7,8725.7,5810.2,5473.3,-5.8,,59.4,21:00,
6267,2020.05.17,12688.7,9021.1,5754.5,5531,-3.9,,63.1,21:00,
6268,2020.05.18,12688.7,8821.1,6483.8,6570,1.3,,34.3,17:00,
6269,2020.05.19,12688.7,9244.1,6557.1,6381.7,-2.7,,44.9,11:00,
6270,2020.05.20,12688.7,9145.4,6668.9,6106.5,-8.4,,49.8,20:00,
6271,2020.05.21,12688.7,9066.3,6853.5,6132.9,-10.5,,47.8,20:00,
6272,2020.05.22,12688.7,9134,7096.4,6106.7,-13.9,,49.6,17:00,
6273,2020.05.23,12688.7,9486.6,5895.2,5483,-7,,73,21:00,
6274,2020.05.24,12688.7,9486.6,5761.3,5445.7,-5.5,,74.2,21:00,
6275,2020.05.25,12688.7,9492.3,6970,6217.4,-10.8,,52.7,17:00,
6276,2020.05.26,12688.7,9487.8,6616.8,6283.6,-5,,51,18:00,
6277,2020.05.27,12688.7,9328,6747.4,6119.2,-9.3,,52.4,20:00,
6278,2020.05.28,12658,9469.9,6885,6169.7,-10.4,,53.5,18:00,
6279,2020.05.29,12658,9346.5,6499.2,6176.5,-5,,51.3,17:00,
6280,2020.05.30,12658,9316.8,5686,5486.6,-3.5,,69.8,21:00,
6281,2020.05.31,12679.8,9157.2,5675.8,5397.5,-4.9,,69.7,21:00,
6282,2020.06.01,12679.8,9355.2,6923.5,6250.5,-9.7,3104.7,49.7,18:00,
6283,2020.06.02,12679.8,9248.2,7061.1,6427.4,-9,2820.8,43.9,17:00,
6284,2020.06.03,12679.8,9306.8,7089.7,6600.4,-6.9,2706.4,41,17:00,
6285,2020.06.04,12679.8,9083,6599.6,6790.8,2.9,2292.2,33.8,17:00,
6286,2020.06.05,12679.8,9184.1,6595.6,6709.3,1.7,2474.8,36.9,17:00,
6287,2020.06.06,12679.8,9086.8,5722.2,5779.6,1,3307.2,57.2,21:00,
6288,2020.06.07,12679.8,9309.5,5662.7,5673.8,0.2,3635.7,64.1,21:00,
6289,2020.06.08,12679.8,9342.4,6709.7,7098.6,5.8,2243.8,31.6,17:00,
6290,2020.06.09,12679.8,9100.7,6712.5,7306.5,8.8,1794.2,24.6,17:00,
6291,2020.06.10,12679.8,9188.9,6836,7534.7,10.2,1654.2,22,17:00,
6292,2020.06.11,12679.8,9112.7,6930.2,7245.8,4.6,1866.9,25.8,17:00,
6293,2020.06.12,12679.8,9065.8,7009.4,7192.5,2.6,1873.3,26,17:00,
6294,2020.06.13,12679.8,8902.1,5829.9,6176.5,5.9,2725.6,44.1,20:00,
6295,2020.06.14,12679.8,8940.1,5758.9,5807.1,0.8,3133,54,21:00,
6296,2020.06.15,12679.8,9033.7,6914.4,6894.5,-0.3,2139.2,31,17:00,
6297,2020.06.16,12679.8,8893.2,7028.3,7035.5,0.1,1857.7,26.4,17:00,
6298,2020.06.17,12679.8,8701,7104.5,7111.3,0.1,1589.7,22.4,17:00,
6299,2020.06.18,12679.8,8895.8,7241.9,6820.8,-5.8,2075,30.4,15:00,
6300,2020.06.19,12715.3,9154.3,7139.2,6788.1,-4.9,2366.2,34.9,17:00,
6301,2020.06.20,12715.3,9062.1,5961.1,5874.9,-1.4,3187.2,54.3,21:00,
6302,2020.06.21,12715.3,9122.6,5850.4,5876.9,0.5,3245.7,55.2,21:00,
6303,2020.06.22,12715.3,9266.8,7235.8,7404.6,2.3,1862.2,25.1,17:00,
6304,2020.06.23,12715.3,9313.9,7419.2,7458,0.5,1855.9,24.9,17:00,
6305,2020.06.24,12715.3,9403.6,7269.1,7108.5,-2.2,2295.1,32.3,11:00,
6306,2020.06.25,12715.3,9261.6,7520.6,7043.6,-6.3,2218,31.5,15:00,
6307,2020.06.26,12715.3,9450.8,7387.7,6723.7,-9,2727.1,40.6,17:00,
6308,2020.06.27,12715.3,9422.5,6186.3,5916.8,-4.4,3505.7,59.2,21:00,
6309,2020.06.28,12715.3,9464.9,6066.1,5862.7,-3.4,3602.2,61.4,21:00,
6310,2020.06.29,12715.3,9371,7379.9,7158,-3,2213,30.9,15:00,
6311,2020.06.30,12733.8,9620.4,7387.1,6739,-8.8,2881.4,42.8,17:00,
6312,2020.07.01,12733.8,9357,7405.1,6751,-8.8,2606,38.6,17:00,
6313,2020.07.02,12733.8,9551.3,7597.8,7043.5,-7.3,2507.8,35.6,17:00,
6314,2020.07.03,12733.8,9324.8,7708.1,6995.6,-9.2,2329.2,33.3,15:00,
6315,2020.07.04,12733.8,9043,6466.4,5824.1,-9.9,3218.9,55.3,21:00,
6316,2020.07.05,12733.8,9462.3,6123.1,5887.9,-3.8,3574.4,60.7,21:00,
6317,2020.07.06,12733.8,9679.5,7451.1,7333.1,-1.6,2346.4,32,17:00,
6318,2020.07.07,12733.8,9902.9,7484.7,7226.5,-3.4,2676.4,37,17:00,
6319,2020.07.08,12733.8,9803.9,7358.2,7437.1,1.1,2366.8,31.8,17:00,
6320,2020.07.09,12733.8,9733.8,7376.2,7567.5,2.6,2166.3,28.6,17:00,
6321,2020.07.10,12733.8,9793,7372,7250.3,-1.7,2542.7,35.1,17:00,
6322,2020.07.11,12733.8,9692.5,6219.2,6150.1,-1.1,3542.4,57.6,20:00,
6323,2020.07.12,12733.8,9833.3,6238.4,5841.1,-6.4,3992.2,68.3,20:00,
6324,2020.07.13,12733.8,9974.6,7522.7,6877.1,-8.6,3097.5,45,17:00,
6325,2020.07.14,12733.8,9975.6,7700.5,6845.7,-11.1,3129.9,45.7,17:00,
6326,2020.07.15,12733.8,9975.3,7787.5,6895.2,-11.5,3080.1,44.7,17:00,
6327,2020.07.16,12733.8,10026.9,7853.8,7050.9,-10.2,2976,42.2,17:00,
6328,2020.07.17,12733.8,9949.2,8103.7,7141.8,-11.9,2807.4,39.3,17:00,
6329,2020.07.18,12733.8,9700.9,6809.6,6120.4,-10.1,3580.5,58.5,21:00,
6330,2020.07.19,12733.8,9588,6482.6,6237.7,-3.8,3350.3,53.7,21:00,
6331,2020.07.20,12733.8,9841.9,8192.3,7380,-9.9,2461.9,33.4,11:00,
6332,2020.07.21,12781.9,9777.9,8416.4,7445,-11.5,2332.9,31.3,17:00,
6333,2020.07.22,12781.9,9580.9,8271.6,7411.1,-10.4,2169.8,29.3,15:00,
6334,2020.07.23,12781.9,9702.6,8234.9,7254.3,-11.9,2448.3,33.7,15:00,
6335,2020.07.24,12781.9,9591.1,8094.3,6940.1,-14.3,2651,38.2,15:00,
6336,2020.07.25,12781.9,9625,7154.8,5989,-16.3,3636,60.7,21:00,
6337,2020.07.26,12781.9,9660.4,6713.7,6057.8,-9.8,3602.6,59.5,21:00,
6338,2020.07.27,12781.9,9598.9,8011.4,7300.6,-8.9,2298.3,31.5,17:00,
6339,2020.07.28,12781.9,9627.8,8156.7,7374.7,-9.6,2253.1,30.6,17:00,
6340,2020.07.29,12781.9,9737.6,7818.2,7352.5,-6,2385.1,32.4,15:00,
6341,2020.07.30,12781.9,9777.3,7796.7,7298.1,-6.4,2479.2,34,17:00,
6342,2020.07.31,12781.9,9764.3,7791.3,7240,-7.1,2524.3,34.9,17:00,
6343,2020.08.01,12781.9,9753.2,7048.5,6290,-10.8,3463.2,55.1,20:00,
6344,2020.08.02,12781.9,9771.2,7085.2,6234.5,-12,3536.7,56.7,20:00,
6345,2020.08.03,12781.9,9796.9,8288.5,6803.5,-17.9,2993.4,44,16:00,
6346,2020.08.04,12781.9,9862.7,8249.1,7161.7,-13.2,2701,37.7,18:00,
6347,2020.08.05,12781.9,9849,8107.7,7254.3,-10.5,2594.7,35.8,14:00,
6348,2020.08.06,12781.9,9865,8435.6,7316,-13.3,2549,34.8,12:00,
6349,2020.08.07,12781.9,9827.8,8540,7298.6,-14.5,2529.2,34.7,15:00,
6350,2020.08.08,12781.9,9684.1,7521.1,6464.9,-14,3219.2,49.8,12:00,
6351,2020.08.09,12781.9,9870.2,7330.4,6530.2,-10.9,3340,51.1,20:00,
6352,2020.08.10,12781.9,9782.3,8694.1,8022.9,-7.7,1759.4,21.9,15:00,
